Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-09-14 00:00:00,3849.7,3854.1,3849.7,3852.3,11.178234629999999
2017-09-14 00:01:00,3852.0,3855.0,3850.0,3855.0,4.2852197
2017-09-14 00:02:00,3854.7,3858.0,3854.6,3854.8,15.22851187
2017-09-14 00:03:00,3854.7,3854.7,3854.6,3854.6,2.6963730399999997
2017-09-14 00:04:00,3854.7,3855.6,3854.7,3855.1,9.875028379999996
2017-09-14 00:05:00,3855.0,3856.8,3855.0,3856.0,15.292531630000003
2017-09-14 00:06:00,3855.5,3863.3,3855.5,3861.1,19.277945560000003
2017-09-14 00:07:00,3861.9,3873.0,3861.9,3872.8,58.346908289999995
2017-09-14 00:08:00,3872.8,3873.0,3865.6,3873.0,28.686139529999995
2017-09-14 00:09:00,3873.0,3873.0,3873.0,3873.0,0.7788016
2017-09-14 00:10:00,3873.0,3873.0,3872.3,3872.4,6.19467997
2017-09-14 00:11:00,3871.5,3872.3,3865.8,3865.8,8.438967139999999
2017-09-14 00:12:00,3865.1,3865.9,3863.6,3864.9,7.170044740000001
2017-09-14 00:13:00,3864.9,3872.3,3864.9,3872.2,8.965527789999998
2017-09-14 00:14:00,3867.0,3872.9,3867.0,3872.9,2.9002391199999997
2017-09-14 00:15:00,3873.0,3875.6,3872.9,3875.6,11.356514309999996
2017-09-14 00:16:00,3876.0,3879.9,3875.9,3879.8,37.90902287
2017-09-14 00:17:00,3880.0,3885.7,3880.0,3884.1,41.130113380000004
2017-09-14 00:18:00,3884.6,3885.8,3883.0,3884.0,31.76779335
2017-09-14 00:19:00,3884.7,3884.7,3883.5,3883.5,7.69444967
2017-09-14 00:20:00,3883.6,3886.0,3880.7,3885.9,23.77627425
2017-09-14 00:21:00,3885.9,3888.4,3885.9,3888.4,45.840195480000006
2017-09-14 00:22:00,3889.0,3889.0,3888.6,3888.9,8.95733831
2017-09-14 00:23:00,3888.9,3889.0,3886.4,3887.5,8.876663489999999
2017-09-14 00:24:00,3887.3,3887.4,3886.1,3886.5,10.821243040000002
2017-09-14 00:25:00,3886.5,3887.0,3886.1,3887.0,13.32645461
2017-09-14 00:26:00,3887.0,3887.5,3886.5,3886.7,5.13392283
2017-09-14 00:27:00,3887.0,3889.7,3887.0,3889.7,1.23012714
2017-09-14 00:28:00,3889.6,3890.0,3889.6,3889.7,16.76896554
2017-09-14 00:29:00,3889.7,3889.7,3889.7,3889.7,4.01752675
2017-09-14 00:30:00,3889.7,3905.3,3889.7,3905.3,139.73336951999997
2017-09-14 00:31:00,3905.4,3905.5,3905.4,3905.5,4.34514835
