Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-08-28 00:00:00,4334.4,4335.4,4328.2,4330.6,3.66293733
2017-08-28 00:01:00,4329.1,4330.1,4329.0,4330.1,12.109435540000002
2017-08-28 00:02:00,4328.2,4330.5,4328.2,4330.5,0.30451107
2017-08-28 00:03:00,4329.3,4329.4,4327.9,4327.9,1.0833074
2017-08-28 00:04:00,4329.2,4329.2,4326.6,4326.6,5.8369011099999994
2017-08-28 00:05:00,4327.6,4327.6,4326.2,4326.6,0.8886395399999999
2017-08-28 00:06:00,4326.5,4326.5,4303.7,4315.9,178.69194727999974
2017-08-28 00:07:00,4315.7,4317.2,4303.7,4314.9,51.37109807999998
2017-08-28 00:08:00,4314.8,4318.5,4307.7,4313.2,79.96548286999999
2017-08-28 00:09:00,4312.8,4338.0,4311.7,4320.9,93.34401072000003
2017-08-28 00:10:00,4320.1,4324.2,4320.0,4324.2,5.337938680000001
2017-08-28 00:11:00,4324.2,4326.5,4322.2,4326.0,8.099634680000001
2017-08-28 00:12:00,4325.3,4328.2,4324.9,4327.1,12.586936080000001
2017-08-28 00:13:00,4327.0,4328.2,4322.8,4327.4,3.658106240000001
2017-08-28 00:14:00,4327.3,4328.3,4326.8,4328.2,13.557278629999999
2017-08-28 00:15:00,4328.2,4328.3,4314.1,4320.7,57.73096314
2017-08-28 00:16:00,4320.6,4324.5,4320.1,4323.0,5.586585929999999
2017-08-28 00:17:00,4321.1,4321.8,4308.9,4309.1,52.09850537999999
2017-08-28 00:18:00,4309.9,4314.5,4303.0,4305.4,45.96580924
2017-08-28 00:19:00,4305.1,4306.2,4303.0,4304.4,8.881098729999998
2017-08-28 00:20:00,4304.1,4311.1,4302.3,4308.1,19.831113350000003
2017-08-28 00:21:00,4311.3,4315.5,4310.2,4311.5,8.582454529999998
2017-08-28 00:22:00,4315.2,4316.2,4311.9,4315.2,6.50724658
2017-08-28 00:23:00,4314.3,4315.9,4302.2,4302.3,73.59749975000003
2017-08-28 00:24:00,4305.3,4305.3,4301.0,4304.6,22.837154340000005
2017-08-28 00:25:00,4304.7,4309.7,4301.0,4309.7,33.56477037
2017-08-28 00:26:00,4307.5,4313.7,4307.5,4312.1,6.842278340000001
2017-08-28 00:27:00,4311.3,4318.8,4311.3,4316.3,8.204962609999999
2017-08-28 00:28:00,4319.0,4319.0,4317.5,4318.1,6.611640769999998
2017-08-28 00:29:00,4318.3,4318.4,4313.0,4317.5,16.19364459
2017-08-28 00:30:00,4317.5,4318.2,4310.0,4312.3,37.80820088000001
2017-08-28 00:31:00,4312.1,4314.0,4312.0,4312.8,7.917038050000001
2017-08-28 00:32:00,4312.9,4314.1,4312.8,4314.1,7.5996027999999995
2017-08-28 00:33:00,4314.0,4315.3,4312.3,4312.3,5.1886038999999995
2017-08-28 00:34:00,4313.9,4314.3,4313.3,4314.2,9.631409239999998
