Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-12-30 00:00:00,14304.0,14323.0,14251.0,14260.0,31.1354864
2017-12-30 00:01:00,14260.0,14264.0,14210.0,14239.0,67.05249734
2017-12-30 00:02:00,14239.0,14307.0,14239.0,14300.0,80.21307733
2017-12-30 00:03:00,14300.0,14300.0,14259.0,14264.0,10.60795471
2017-12-30 00:04:00,14259.0,14264.0,14232.0,14246.0,17.52774676
2017-12-30 00:05:00,14245.0,14254.0,14133.0,14213.0,96.77743004
2017-12-30 00:06:00,14208.0,14318.0,14201.0,14306.0,28.14272279
2017-12-30 00:07:00,14299.0,14306.0,14271.0,14285.0,13.80983932
2017-12-30 00:08:00,14280.0,14299.3670339,14278.0,14294.0,7.70237635
2017-12-30 00:09:00,14294.0,14296.0,14280.0,14295.0,8.49352088
2017-12-30 00:10:00,14295.0,14354.0,14292.0,14351.0,34.82150353
2017-12-30 00:11:00,14351.0,14355.0,14328.0,14342.0,15.38959964
2017-12-30 00:12:00,14326.0,14350.0,14326.0,14331.0,12.48346492
2017-12-30 00:13:00,14332.0,14368.0,14330.0,14359.0,11.42149145
2017-12-30 00:14:00,14358.0,14397.81775571,14354.0,14382.0,17.93506564
2017-12-30 00:15:00,14383.0,14417.0,14344.0,14344.0,32.7722388
2017-12-30 00:16:00,14341.0,14364.20043606,14341.0,14349.0,8.59725334
2017-12-30 00:17:00,14348.0,14348.0,14308.97198237,14311.0,12.40697559
2017-12-30 00:18:00,14311.0,14319.77754939,14266.0,14266.0,25.63154152
2017-12-30 00:19:00,14264.0,14307.0,14257.34538434,14264.0,17.66323896
2017-12-30 00:20:00,14263.0,14263.0,14243.0,14250.0,14.99180619
2017-12-30 00:21:00,14250.0,14276.0,14231.0,14235.0,30.32866202
2017-12-30 00:22:00,14237.0,14265.0,14235.0,14253.0,18.30381176
2017-12-30 00:23:00,14252.54291011,14272.0,14250.0,14261.0,10.31420183
2017-12-30 00:24:00,14260.0,14277.0,14248.0,14251.0,4.01016301
2017-12-30 00:25:00,14250.0,14266.0,14246.0,14246.0,5.86948345
2017-12-30 00:26:00,14244.0,14244.0,14203.0,14216.0,21.55432703
2017-12-30 00:27:00,14216.0,14216.0,14162.0,14181.0,52.79070877
2017-12-30 00:28:00,14182.0,14209.0,14153.0,14155.0,37.1842278
2017-12-30 00:29:00,14153.0,14170.0,14148.0,14161.0,57.61491264
2017-12-30 00:30:00,14161.0,14164.0,14142.0,14145.0,38.01949808
2017-12-30 00:31:00,14147.0,14147.0,14054.0,14094.0,106.17775706
2017-12-30 00:32:00,14094.0,14094.0,13953.0,13999.0,306.98709781
2017-12-30 00:33:00,14000.0,14045.0,13971.0,14045.0,106.95167993
2017-12-30 00:34:00,14044.83589946,14092.8606418,14031.0,14076.0,78.41241593
2017-12-30 00:35:00,14075.0,14115.0,14050.0,14092.0,36.4748735
2017-12-30 00:36:00,14092.0,14092.0,14049.0,14065.0,27.29600222
2017-12-30 00:37:00,14064.0,14109.0,14054.0,14107.0,28.14234527
2017-12-30 00:38:00,14108.0,14111.0,14054.44084792,14059.0,33.91400147
2017-12-30 00:39:00,14063.0,14085.0,14037.0,14082.0,19.36418144
2017-12-30 00:40:00,14083.0,14114.0,14080.0,14113.0,17.104526
2017-12-30 00:41:00,14118.0,14119.0,14076.0,14076.0,23.03098397
2017-12-30 00:42:00,14077.25260054,14089.0,14055.0,14060.0,35.2039989
2017-12-30 00:43:00,14057.0,14057.0,13995.0,14014.0,51.93123486
2017-12-30 00:44:00,14013.0,14030.0,13981.20311585,14028.0,31.96378874
2017-12-30 00:45:00,14028.0,14063.0,14015.0,14063.0,80.40009172
2017-12-30 00:46:00,14062.0,14090.0,14048.0,14089.0,63.43452601
2017-12-30 00:47:00,14082.0,14098.0,14049.0,14077.0,56.7835648
2017-12-30 00:48:00,14075.0,14075.0,14033.0,14056.0,32.88405057
2017-12-30 00:49:00,14053.0,14061.0,14026.82662108,14055.0,45.05560128
2017-12-30 00:50:00,14054.0,14055.0,14015.0,14049.0,56.12462207
2017-12-30 00:51:00,14039.0,14050.0,14011.0,14011.21857981,38.60563003
2017-12-30 00:52:00,14012.0,14050.0,14011.0,14042.0,61.96279878
2017-12-30 00:53:00,14042.0,14099.0,14042.0,14090.0,33.86636569
2017-12-30 00:54:00,14090.0,14147.0,14080.0,14141.0,61.93264182
2017-12-30 00:55:00,14144.0,14145.68785838,14126.0,14131.0,36.6235858
2017-12-30 00:56:00,14130.0,14170.0,14122.0,14170.0,46.5010493
2017-12-30 00:57:00,14160.0,14207.0,14160.0,14187.0,103.31137481
2017-12-30 00:58:00,14188.0,14236.0,14187.0,14230.0,51.98660664
2017-12-30 00:59:00,14216.0,14248.0,14216.0,14235.0,55.75659762
2017-12-30 01:00:00,14237.0,14249.0,14222.0,14223.0,62.54449828
2017-12-30 01:01:00,14224.0,14277.0,14220.0,14277.0,71.29988061
2017-12-30 01:02:00,14272.0,14290.0,14248.0,14249.0,45.6065073
2017-12-30 01:03:00,14250.14167299,14256.0,14250.14167299,14251.0,6.52508417
2017-12-30 01:04:00,14251.0,14290.0,14251.0,14286.0,31.55025963
2017-12-30 01:06:00,14286.0,14290.0,14265.0,14284.0,11.5664455
2017-12-30 01:07:00,14284.0,14285.0,14221.0,14221.0,75.80888842
2017-12-30 01:08:00,14221.0,14222.0,14151.0,14167.0,45.85538114
2017-12-30 01:09:00,14163.0,14190.0,14161.0,14172.0,30.53241577
2017-12-30 01:10:00,14171.0,14171.0,14136.0,14147.0,34.44599801
2017-12-30 01:11:00,14150.0,14180.0,14101.0,14103.0,55.43320195
2017-12-30 01:12:00,14104.0,14106.0,14087.0,14104.0,41.74270185
2017-12-30 01:13:00,14105.0,14167.0,14105.0,14163.0,23.07685218
2017-12-30 01:14:00,14163.0,14163.0,14139.0,14144.0,8.15481623
2017-12-30 01:15:00,14143.0,14144.0,14116.87301298,14143.0,34.43492305
2017-12-30 01:16:00,14142.0,14201.0,14142.0,14187.0,45.69247668
2017-12-30 01:17:00,14185.0,14208.0,14181.0,14192.0,20.30900865
2017-12-30 01:18:00,14193.0,14224.0,14192.0,14215.0,13.9578877
2017-12-30 01:19:00,14210.0,14219.0,14190.0,14190.0,12.83090832
2017-12-30 01:20:00,14199.0,14199.0,14109.0,14130.0,49.92399162
2017-12-30 01:21:00,14128.0,14162.0,14068.0,14151.0,71.95957897
2017-12-30 01:22:00,14149.0,14152.0,14136.0,14144.0,16.62342257
2017-12-30 01:23:00,14144.0,14145.0,14110.0,14130.0,15.59935365
2017-12-30 01:24:00,14121.0,14132.0,14120.0,14130.0,11.12513245
2017-12-30 01:25:00,14129.0,14130.0,14113.0,14116.0,10.68352049
2017-12-30 01:26:00,14101.0,14140.0,14101.0,14138.0,21.80021395
2017-12-30 01:27:00,14139.0,14139.0,14124.0,14128.0,10.8345777
2017-12-30 01:28:00,14128.0,14139.0,14068.0,14090.0,47.54014653
2017-12-30 01:29:00,14090.0,14116.87301298,14050.0,14111.0,45.16206333
2017-12-30 01:30:00,14111.0,14130.0,14111.0,14130.0,26.48811883
2017-12-30 01:31:00,14131.0,14138.0,14112.0,14117.0,26.3424595
2017-12-30 01:32:00,14118.0,14169.0,14115.0,14127.0,108.70688507
2017-12-30 01:33:00,14127.0,14180.0,14116.0,14171.0,83.11111605
2017-12-30 01:34:00,14172.0,14229.0,14171.0,14200.91631208,40.73315154
2017-12-30 01:35:00,14200.91631208,14214.0,14200.0,14214.0,13.15684095
2017-12-30 01:36:00,14214.0,14215.0,14214.0,14214.0,11.7772601
2017-12-30 01:37:00,14214.12311623,14215.0,14188.0,14188.0,24.76722316
2017-12-30 01:38:00,14188.0,14188.0,14155.0,14155.0,27.85242329
2017-12-30 01:39:00,14153.0,14158.0,14134.0,14134.0,38.72591331
2017-12-30 01:40:00,14134.0,14150.0,14130.0,14149.0,20.03562167
2017-12-30 01:41:00,14149.28971406,14153.0,14130.0,14131.0,52.27886268
2017-12-30 01:42:00,14131.0,14149.0,14130.0,14148.0,23.20882959
2017-12-30 01:43:00,14148.0,14181.0,14148.0,14180.0,18.53463131
2017-12-30 01:44:00,14181.0,14181.0,14164.0,14166.0,26.68965205
2017-12-30 01:45:00,14171.0,14171.0,14099.0,14100.0,50.17006469
2017-12-30 01:46:00,14099.0,14099.0,14019.0,14020.0,73.56377385
2017-12-30 01:47:00,14020.0,14052.0,14005.0,14052.0,81.29147659
2017-12-30 01:48:00,14052.0,14067.0,13967.9963117,13976.0,111.94282681
2017-12-30 01:49:00,13976.0,14000.0,13931.0,13931.0,97.01742572
2017-12-30 01:50:00,13938.0,13938.0,13874.0,13887.0,117.70994128
2017-12-30 01:51:00,13888.0,13890.0,13850.0,13869.54558989,60.05264072
2017-12-30 01:52:00,13869.0,13936.0,13861.0,13887.0,106.28006346
2017-12-30 01:53:00,13886.0,13886.0,13768.0,13778.0,85.25660289
2017-12-30 01:54:00,13789.0,13822.0,13505.0,13591.0,495.91808341
2017-12-30 01:55:00,13591.0,13605.0,13454.0,13538.0,352.48928266
2017-12-30 01:56:00,13535.0,13542.97734193,13481.0,13500.0,105.28785209
2017-12-30 01:57:00,13501.0,13560.0,13489.0,13538.17486769,135.8135361
2017-12-30 01:58:00,13542.0,13746.0,13514.16249652,13697.0,186.98426903
2017-12-30 01:59:00,13697.857136,13712.0,13571.79218733,13601.0,161.01296226
2017-12-30 02:00:00,13600.0,13600.0,13550.0,13582.0,114.99268462
2017-12-30 02:01:00,13582.0,13582.0,13500.0,13523.0,124.04601996
2017-12-30 02:02:00,13523.0,13652.0,13503.0,13651.0,118.5832724
2017-12-30 02:03:00,13650.0,13702.0,13571.0,13595.0,136.51091493
2017-12-30 02:04:00,13595.0,13683.0,13581.0,13666.0,78.34822877
2017-12-30 02:05:00,13683.0,13693.0,13579.0,13584.0,59.29624817
2017-12-30 02:06:00,13594.0,13604.0,13549.0,13584.0,91.89084071
2017-12-30 02:07:00,13585.0,13595.80455851,13499.0,13564.0,157.73227671
2017-12-30 02:08:00,13566.0,13566.0,13400.0,13418.0,268.22243373
2017-12-30 02:09:00,13412.0,13412.0,13333.0,13369.0,192.72722284
2017-12-30 02:10:00,13369.0,13409.0,13300.0,13311.0,239.03855471
2017-12-30 02:11:00,13312.0,13312.0,13256.0,13279.0,127.74196623
2017-12-30 02:12:00,13279.0,13300.0,13278.0,13299.0,270.02949198
2017-12-30 02:13:00,13298.0,13300.0,13275.0,13287.0,96.06731715
2017-12-30 02:14:00,13287.0,13295.0,13200.0,13229.0,152.07560895
2017-12-30 02:15:00,13222.0,13223.0,13081.93981539,13136.0,238.87308514
2017-12-30 02:16:00,13127.0,13194.0,13080.0,13126.0,252.34600009
2017-12-30 02:17:00,13129.0,13148.0,13070.0,13137.0,154.57400254
2017-12-30 02:18:00,13132.0,13364.0,13119.0,13264.0,1025.76362479
2017-12-30 02:19:00,13264.0,13325.0,13254.0,13315.0,167.4844386
2017-12-30 02:20:00,13308.85672298,13360.0,13162.0,13186.0,162.64763076
2017-12-30 02:21:00,13186.0,13277.0,13169.0,13277.0,86.5738795
2017-12-30 02:22:00,13277.0,13320.0,13262.0,13267.0,93.06268515
2017-12-30 02:23:00,13265.0,13266.0,13114.0,13159.0,109.45142622
2017-12-30 02:24:00,13155.0,13165.0,13058.0,13126.0,117.38377877
2017-12-30 02:25:00,13130.0,13240.0,13128.0,13240.0,89.94295062
2017-12-30 02:26:00,13244.0,13257.0,13201.0,13203.20228982,43.089303
2017-12-30 02:27:00,13204.0,13223.0,13176.0,13201.0,53.79712259
2017-12-30 02:28:00,13200.0,13210.0,13139.0,13208.0,56.62880676
2017-12-30 02:29:00,13209.0,13222.0,13158.0,13200.0,27.21161191
2017-12-30 02:30:00,13201.0,13207.0,13140.0,13140.0,79.053349
2017-12-30 02:31:00,13140.0,13140.0,13016.0,13052.0,205.51247413
2017-12-30 02:32:00,13052.0,13052.0,12855.0,12909.0,385.23526034
2017-12-30 02:33:00,12896.0,13041.0,12896.0,13014.0,155.648365
2017-12-30 02:34:00,13021.90888746,13099.94909377,13014.0,13095.0,146.51697429
2017-12-30 02:35:00,13095.0,13120.0,13068.0,13109.0,80.59600197
2017-12-30 02:36:00,13106.0,13129.0,13060.32868134,13063.0,74.39774437
2017-12-30 02:37:00,13063.0,13088.0,12862.0,12862.0,280.35743524
2017-12-30 02:38:00,12916.0,13029.0,12890.0,13023.0,95.79464055
2017-12-30 02:39:00,13018.0,13061.0,12913.0,12995.0,204.69863995
2017-12-30 02:40:00,12994.29466061,13103.0,12823.0,13077.0,246.63186877
2017-12-30 02:41:00,13070.0,13135.96765053,13036.0,13119.0,75.36344353
2017-12-30 02:42:00,13119.0,13122.76084639,13093.0,13093.0,57.99194515
2017-12-30 02:43:00,13114.0,13122.76084639,13016.0,13016.0,80.26671677
2017-12-30 02:44:00,13026.0,13050.0,13006.0,13050.0,70.14985847
2017-12-30 02:45:00,13050.0,13129.0,13050.0,13125.0,91.00198881
2017-12-30 02:46:00,13125.0,13187.0,13114.0,13172.0,131.37107378
2017-12-30 02:47:00,13172.0,13249.0,13172.0,13236.0,185.52061341
2017-12-30 02:48:00,13245.0,13245.0,13165.9831145,13184.0,108.58594676
2017-12-30 02:49:00,13185.0,13199.0,13154.0,13176.0,48.79123275
2017-12-30 02:50:00,13176.0,13185.0,13149.17445468,13160.0,35.30575198
2017-12-30 02:51:00,13160.0,13161.0,13092.0,13130.0,69.05122118
2017-12-30 02:52:00,13130.0,13196.0,13129.0,13196.0,61.07770332
2017-12-30 02:53:00,13195.0,13217.0,13112.0,13118.0,107.93343945
2017-12-30 02:54:00,13118.0,13133.0,13048.0,13085.0,126.51906459
2017-12-30 02:55:00,13085.0,13134.0,13058.0,13132.0,106.61377393
2017-12-30 02:56:00,13142.0,13184.0,13125.0,13178.0,51.0195858
2017-12-30 02:57:00,13180.0,13200.0,13164.0,13195.0,69.97633514
2017-12-30 02:58:00,13194.0,13249.0,13194.0,13232.0,88.80229399
2017-12-30 02:59:00,13232.0,13234.0,13178.0,13187.0,53.63185721
2017-12-30 03:00:00,13188.0,13234.0,13183.99239288,13234.0,38.1069413
2017-12-30 03:01:00,13225.0,13234.0,13137.0,13146.0,74.96338781
2017-12-30 03:02:00,13138.0,13169.0,13135.0,13149.0,51.30705352
2017-12-30 03:03:00,13149.0,13159.0,13135.0,13135.0,14.17962712
2017-12-30 03:04:00,13135.96765053,13136.0,13082.0,13089.0,41.84252394
2017-12-30 03:05:00,13089.0,13095.0,13009.0,13027.0,68.77734944
2017-12-30 03:06:00,13035.0,13036.0,12888.64022745,12949.0,159.04986459
2017-12-30 03:07:00,12940.0,13050.0,12932.0,13042.31940296,73.47576912
2017-12-30 03:08:00,13042.31940296,13085.0,13042.0,13075.9367226,86.36956189
2017-12-30 03:09:00,13075.9367226,13099.94909377,13057.0,13081.0,41.60484397
2017-12-30 03:10:00,13090.0,13128.0,13088.0,13127.0,35.20111327
2017-12-30 03:11:00,13127.0,13175.0,13126.0,13136.0,50.3104906
2017-12-30 03:12:00,13136.0,13153.0,13085.0,13117.0,45.5731521
2017-12-30 03:13:00,13117.0,13146.0,13107.0,13120.0,18.26282538
2017-12-30 03:14:00,13121.0,13137.0,13101.0,13103.0,18.93830098
2017-12-30 03:15:00,13102.0,13102.0,13035.0,13054.0,110.17793366
2017-12-30 03:16:00,13054.0,13102.0,13054.0,13090.0,15.0733203
2017-12-30 03:17:00,13090.0,13099.0,13078.0,13078.0,35.9748081
2017-12-30 03:18:00,13068.0,13143.0,13055.0,13108.0,72.30573543
2017-12-30 03:19:00,13108.0,13135.0,13050.0,13064.0,70.58273739
2017-12-30 03:20:00,13054.0,13054.0,12956.0,12989.0,87.70271462
2017-12-30 03:21:00,12989.0,13054.0,12976.0,13047.0,69.90915171
2017-12-30 03:22:00,13046.0,13070.0,13042.0,13068.0,20.31307311
2017-12-30 03:23:00,13068.0,13102.0,13067.0,13073.0,30.06671764
2017-12-30 03:24:00,13073.0,13093.0,13012.0,13028.0,53.28001453
2017-12-30 03:25:00,13018.0,13038.0,13001.0,13017.0,63.74954601
2017-12-30 03:26:00,13017.0,13100.0,13017.0,13100.0,53.50644716
2017-12-30 03:27:00,13100.0,13174.38744441,13099.0,13165.0,69.45601302
2017-12-30 03:28:00,13165.0,13192.0,13165.0,13175.0,49.37486143
2017-12-30 03:29:00,13176.0,13176.0,13121.0,13130.0,28.26005603
2017-12-30 03:30:00,13136.0,13158.0,13124.0,13156.0,17.74023702
2017-12-30 03:31:00,13156.0,13171.0,13153.0,13163.0,16.65240589
2017-12-30 03:32:00,13163.0,13221.0,13163.0,13221.0,36.85266306
2017-12-30 03:33:00,13222.0,13231.0,13200.0,13206.0,41.30291814
2017-12-30 03:34:00,13200.8010527,13210.0,13180.0,13208.00476405,25.90309973
2017-12-30 03:35:00,13208.00476405,13229.0,13167.0,13227.0,62.49044305
2017-12-30 03:36:00,13215.0,13266.0,13215.0,13266.0,54.68430866
2017-12-30 03:37:00,13266.0,13288.0,13265.0,13287.0,35.17054781
2017-12-30 03:38:00,13287.0,13308.0,13281.0,13295.0,106.27711987
2017-12-30 03:39:00,13292.0,13293.0,13250.0,13289.0,51.10251001
2017-12-30 03:40:00,13290.0,13300.0,13288.0,13288.0,99.64987034
2017-12-30 03:41:00,13289.0,13289.0,13250.0,13251.0,103.75132369
2017-12-30 03:42:00,13250.0,13265.0,13216.0,13265.0,47.00312396
2017-12-30 03:43:00,13265.0,13311.0,13264.0,13311.0,67.87114754
2017-12-30 03:44:00,13310.0,13319.0,13300.0,13310.0,20.72473307
2017-12-30 03:45:00,13312.0,13333.0,13311.0,13321.0,33.26812041
2017-12-30 03:46:00,13321.0,13354.0,13312.0,13354.0,43.43202773
2017-12-30 03:47:00,13349.0,13377.0,13334.0,13377.0,68.74163104
2017-12-30 03:48:00,13377.0,13399.0,13355.0,13361.0,70.68131878
2017-12-30 03:49:00,13359.0,13364.0,13340.0,13346.0,29.80648644
2017-12-30 03:50:00,13346.0,13371.0,13343.0,13353.0,26.76679761
2017-12-30 03:51:00,13353.0,13373.0,13353.0,13355.0,14.90200332
2017-12-30 03:52:00,13356.0,13356.0,13333.0,13334.0,39.56124092
2017-12-30 03:53:00,13333.0,13334.0,13272.0,13273.0,84.11122425
2017-12-30 03:54:00,13289.0,13308.85672298,13276.4400219,13279.0,35.72981421
2017-12-30 03:55:00,13278.0,13320.0,13265.0,13316.0,47.92723105
2017-12-30 03:56:00,13316.0,13326.0,13300.0,13323.0,25.85759449
2017-12-30 03:57:00,13324.0,13335.0,13310.0,13312.0,16.83644187
2017-12-30 03:58:00,13311.0,13312.0,13295.0,13305.0,21.57996212
2017-12-30 03:59:00,13306.0,13312.0,13290.0,13290.0,41.44200773
2017-12-30 04:00:00,13291.0,13320.0,13290.0,13320.0,40.56139213
2017-12-30 04:01:00,13320.0,13320.0,13302.0,13304.0,17.1248169
2017-12-30 04:02:00,13304.0,13317.0,13255.0,13255.0,208.84681763
2017-12-30 04:03:00,13255.0,13257.0,13135.0,13140.0,161.4043531
2017-12-30 04:04:00,13141.0,13254.0,13140.0,13153.0,80.33407774
2017-12-30 04:05:00,13151.0,13186.0,13111.0,13180.0,41.03975695
2017-12-30 04:06:00,13174.0,13189.0,13173.0,13175.0,16.23884343
2017-12-30 04:07:00,13175.0,13263.0,13174.38744441,13220.0,108.21339695
2017-12-30 04:08:00,13210.0,13227.0,13153.0,13179.0,106.32065109
2017-12-30 04:09:00,13211.0,13220.0,13161.0,13207.0,61.42746487
2017-12-30 04:10:00,13207.0,13212.0,13179.0,13197.0,45.62145739
2017-12-30 04:11:00,13195.0,13219.0,13169.0,13186.0,47.25844617
2017-12-30 04:12:00,13182.0,13200.0,13147.0,13179.0,14.4126113
2017-12-30 04:13:00,13176.0,13193.0,13173.0,13188.0,7.69920525
2017-12-30 04:14:00,13187.0,13198.0,13177.0,13181.0,10.96240591
2017-12-30 04:15:00,13171.0,13190.0,13167.18373306,13179.0,30.19124727
2017-12-30 04:16:00,13179.0,13196.0,13177.0,13195.0,22.3759037
2017-12-30 04:17:00,13196.0,13297.0,13195.0,13266.0,59.85099334
2017-12-30 04:18:00,13287.0,13317.0,13214.00785685,13237.0,60.44644015
2017-12-30 04:19:00,13236.0,13275.0,13229.0,13255.0,9.26078882
2017-12-30 04:20:00,13256.0,13280.0,13213.0,13222.0,26.20348316
2017-12-30 04:21:00,13222.0,13269.0,13221.0,13240.0,18.99738173
2017-12-30 04:22:00,13242.0,13265.0,13231.0,13265.0,5.30048053
2017-12-30 04:23:00,13265.0,13265.0,13229.0,13230.0,7.72994048
2017-12-30 04:24:00,13226.0,13246.0,13205.0,13236.0,23.9595766
2017-12-30 04:25:00,13237.0,13237.0,13210.0,13221.0,15.28417664
2017-12-30 04:26:00,13226.0,13236.0,13217.0,13226.0,3.44388911
2017-12-30 04:27:00,13224.0,13224.0,13168.38435162,13181.0,33.37666874
2017-12-30 04:28:00,13180.0,13225.0,13173.0,13224.0,27.70368177
2017-12-30 04:29:00,13225.0,13274.0,13224.0,13273.0,31.11782302
2017-12-30 04:30:00,13272.0,13318.46167145,13257.0,13318.46167145,20.33161579
2017-12-30 04:31:00,13304.0,13333.0,13300.0,13312.0,17.78041408
2017-12-30 04:32:00,13313.0,13344.0,13313.0,13344.0,20.09396888
2017-12-30 04:33:00,13344.0,13385.0,13344.0,13376.0,48.16388146
2017-12-30 04:34:00,13376.0,13377.0,13356.0,13357.0,26.44864233
2017-12-30 04:35:00,13357.0,13358.0,13324.46476425,13338.0,11.45926516
2017-12-30 04:36:00,13334.0,13347.0,13325.0,13347.0,13.51464704
2017-12-30 04:37:00,13347.0,13357.0,13331.0,13331.0,7.10437924
2017-12-30 04:38:00,13332.0,13334.0,13298.0,13301.0,12.25042019
2017-12-30 04:39:00,13298.0,13311.0,13287.0,13297.0,11.94842963
2017-12-30 04:40:00,13303.0,13323.0,13303.0,13309.0,19.76734608
2017-12-30 04:41:00,13314.0,13350.0,13314.0,13347.0,15.47491735
2017-12-30 04:42:00,13347.0,13372.0,13337.0,13372.0,20.57599924
2017-12-30 04:43:00,13370.0,13371.0,13347.0,13356.0,12.00957916
2017-12-30 04:44:00,13354.0,13383.29507362,13347.0,13360.0,26.80864677
2017-12-30 04:45:00,13360.0,13360.0,13325.66538281,13335.0,7.71821758
2017-12-30 04:46:00,13332.0,13332.0,13310.0,13319.66229001,16.05585795
2017-12-30 04:47:00,13320.0,13331.0,13299.25177451,13300.0,14.5434736
2017-12-30 04:48:00,13299.0,13299.0,13250.0,13251.0,26.71295871
2017-12-30 04:49:00,13253.0,13253.0,13111.0,13160.0,96.95102122
2017-12-30 04:50:00,13160.0,13170.0,13100.0,13103.0,190.57459398
2017-12-30 04:51:00,13100.0,13101.0,12955.0,12992.0,146.81832035
2017-12-30 04:52:00,12991.0,13017.0,12850.0,12965.0,179.150095
2017-12-30 04:53:00,12986.0,13044.0,12980.0,12989.0,57.53161397
2017-12-30 04:54:00,12986.0,12993.0,12908.0,12921.0,67.03960878
2017-12-30 04:55:00,12931.0,12941.0,12896.0,12913.0,62.59755079
2017-12-30 04:56:00,12941.0,12953.0,12896.0,12915.0,38.18935337
2017-12-30 04:57:00,12925.0,12947.47053682,12918.0,12930.0,36.14510736
2017-12-30 04:58:00,12930.0,12931.0,12842.0,12842.0,55.72275946
2017-12-30 04:59:00,12850.0,12869.0,12752.0,12760.0,184.07460732
2017-12-30 05:00:00,12760.0,12870.0,12758.0,12852.0,114.94733525
2017-12-30 05:01:00,12851.0,12911.0,12826.20806239,12889.0,55.1486058
2017-12-30 05:02:00,12889.0,12889.0,12850.0,12868.0,52.89841353
2017-12-30 05:03:00,12868.0,12933.0,12868.0,12912.0,70.75226413
2017-12-30 05:04:00,12913.0,12949.0,12912.0,12946.0,60.14000213
2017-12-30 05:05:00,12947.0,12983.0,12947.0,12975.0,32.00557627
