Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-12-24 00:00:00,14036.0,14050.0,13940.0,13940.0,57.06179851
2017-12-24 00:01:00,13940.0,13976.0,13923.0,13937.0,45.61045835
2017-12-24 00:02:00,13938.0,13975.0,13925.0,13941.0,23.96696251
2017-12-24 00:03:00,13942.0,13952.0,13914.0,13921.0,40.68335703
2017-12-24 00:04:00,13911.0,13919.0,13821.0,13829.0,39.13187172
2017-12-24 00:05:00,13821.0,13838.0,13644.0,13649.0,189.18631991
2017-12-24 00:06:00,13649.0,13680.0,13568.0,13667.0,158.82678569
2017-12-24 00:07:00,13667.0,13744.44908339,13605.67616806,13605.67616806,151.71080902
2017-12-24 00:08:00,13610.0,13630.0,13523.0,13523.0,95.50928846
2017-12-24 00:09:00,13522.0,13623.0,13520.0,13591.0,139.68775956
2017-12-24 00:10:00,13591.0,13725.0,13575.0,13712.0,81.02270285
2017-12-24 00:11:00,13723.0,13725.0,13612.0,13621.0,79.72208428
2017-12-24 00:12:00,13620.0,13700.0,13620.0,13700.0,42.31559799
2017-12-24 00:13:00,13700.0,13724.2854974,13621.0,13624.0,85.52412359
2017-12-24 00:14:00,13637.0,13658.0,13602.0,13655.0,52.18656965
2017-12-24 00:15:00,13624.0,13776.0,13624.0,13748.0,63.27526023
2017-12-24 00:16:00,13748.0,13822.0,13748.0,13802.0,57.35142344
2017-12-24 00:17:00,13802.0,13815.0,13650.0,13702.0,45.20994489
2017-12-24 00:18:00,13695.81925836,13775.0,13651.0,13715.0,38.75745411
2017-12-24 00:19:00,13742.0,13742.0,13660.0,13718.0,29.00457569
2017-12-24 00:20:00,13718.0,13765.0,13688.0,13695.0,25.88957196
2017-12-24 00:21:00,13695.0,13800.0,13695.0,13724.0,37.86322718
2017-12-24 00:22:00,13730.0,13787.14844195,13727.0,13755.0,31.3238443
2017-12-24 00:23:00,13763.0,13796.0,13750.0,13750.0,31.24374758
2017-12-24 00:24:00,13750.0,13755.0,13665.0,13666.0,33.45094339
2017-12-24 00:25:00,13666.0,13666.0,13570.0,13585.0,86.567598
2017-12-24 00:26:00,13586.0,13736.0,13570.0,13654.30599309,82.75330304
2017-12-24 00:27:00,13648.0,13654.0,13571.0,13600.0,47.08120618
2017-12-24 00:28:00,13590.0,13598.0,13518.0,13519.0,70.45277973
2017-12-24 00:29:00,13519.0,13599.0,13516.0,13543.0,68.27934438
2017-12-24 00:30:00,13543.0,13644.0,13535.0,13621.0,51.31137206
2017-12-24 00:31:00,13639.0,13697.0,13622.0,13677.0,62.63518489
2017-12-24 00:32:00,13690.0,13771.0,13675.0,13770.0,73.67274213
2017-12-24 00:33:00,13765.0,13826.0,13754.0,13808.0,121.06945165
2017-12-24 00:34:00,13804.0,13805.0,13708.0,13708.0,123.98028364
2017-12-24 00:35:00,13710.0,13887.0,13709.0,13867.0,73.51116176
2017-12-24 00:36:00,13866.0,13966.0,13852.0,13925.0,144.6284223
2017-12-24 00:37:00,13932.0,13970.0,13759.0,13759.0,65.91773197
2017-12-24 00:38:00,13834.0,13840.52264015,13756.0,13780.0,30.19173776
2017-12-24 00:39:00,13780.0,13895.0,13775.0,13890.0,48.15296129
2017-12-24 00:40:00,13891.0,13921.0,13865.0,13865.0,35.84561594
2017-12-24 00:41:00,13867.0,13912.0,13850.0,13850.0,102.15704308
2017-12-24 00:42:00,13829.0,13829.0,13750.0,13797.0,83.43073645
2017-12-24 00:43:00,13797.0,13825.0,13750.0,13785.0,29.43895028
2017-12-24 00:44:00,13787.0,13850.0,13768.0,13812.0,41.7236076
2017-12-24 00:45:00,13813.0,13839.0,13801.0,13815.0,31.33535891
2017-12-24 00:46:00,13819.0,13900.0,13819.0,13864.0,28.39734475
2017-12-24 00:47:00,13864.0,13877.0,13813.0,13875.0,25.66526733
2017-12-24 00:48:00,13878.0,13939.0,13878.0,13914.0,17.42298012
2017-12-24 00:49:00,13914.0,13999.0,13914.0,13989.0,51.34153504
2017-12-24 00:50:00,13989.0,13989.0,13913.0,13956.0,31.00353492
2017-12-24 00:51:00,13958.0,14047.0,13957.0,14024.0,103.06490749
2017-12-24 00:52:00,14024.0,14024.0,13950.0,13980.0,35.37722978
2017-12-24 00:53:00,13980.0,14024.0,13935.0,13950.0,26.94804957
2017-12-24 00:54:00,13935.0,13935.0,13821.54514746,13900.0,61.58551892
2017-12-24 00:55:00,13911.0,13929.47963715,13859.0,13909.0,15.72725056
2017-12-24 00:56:00,13912.0,13958.0,13832.0,13834.0,21.88444506
2017-12-24 00:57:00,13863.0,13949.0,13826.0,13886.0,34.07237772
2017-12-24 00:58:00,13880.0,13950.0,13840.0,13930.0,43.35751577
2017-12-24 00:59:00,13930.0,13941.0,13855.0,13872.0,28.05537854
2017-12-24 01:00:00,13874.0,13880.0,13801.0,13806.0,33.69772504
2017-12-24 01:01:00,13811.0,13811.0,13751.0,13752.0,57.57219594
2017-12-24 01:02:00,13751.0,13764.0,13710.0,13710.0,33.78725983
2017-12-24 01:03:00,13726.0,13779.0,13726.0,13761.0,40.8641137
2017-12-24 01:04:00,13762.0,13860.0,13741.0,13741.0,34.27618158
2017-12-24 01:05:00,13744.0,13786.0,13727.0,13727.0,20.51622949
