Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-06-04 00:00:00,2461.6,2461.6,2460.2,2460.2,0.16662279
2017-06-04 00:01:00,2461.0,2461.3,2460.2,2461.3,1.65077952
2017-06-04 00:02:00,2461.3,2461.7,2458.7,2459.6,25.46562059
2017-06-04 00:03:00,2460.0,2460.0,2460.0,2460.0,7.585426710000001
2017-06-04 00:04:00,2459.6,2460.0,2459.1,2460.0,2.22816083
2017-06-04 00:05:00,2460.0,2460.0,2458.4,2458.6,8.796894049999999
2017-06-04 00:06:00,2459.2,2459.3,2456.5,2457.8,1.3144548899999997
2017-06-04 00:07:00,2456.5,2456.5,2445.44914009,2449.3,117.92267287999998
2017-06-04 00:08:00,2448.8,2450.0,2446.7,2449.8,5.38410514
2017-06-04 00:09:00,2449.8,2450.0,2441.1,2447.2,70.08560854
2017-06-04 00:10:00,2443.0,2443.0,2442.9810291999997,2443.0,41.54048946999998
2017-06-04 00:11:00,2443.0,2445.3,2442.08353433,2442.08353433,10.302955019999999
2017-06-04 00:12:00,2443.0,2443.0,2442.0,2443.0,36.38150436000001
2017-06-04 00:13:00,2442.1,2443.0,2441.1,2442.0,8.9025394
2017-06-04 00:14:00,2441.2,2441.2,2437.0,2437.1,14.326214859999999
2017-06-04 00:15:00,2437.2,2442.2,2437.0,2439.8,5.843061280000001
2017-06-04 00:16:00,2441.3,2441.7,2433.4,2433.9,64.42681781999998
2017-06-04 00:17:00,2433.2,2434.0,2430.9,2432.8,26.493132269999997
2017-06-04 00:18:00,2434.0,2434.0,2430.0,2430.0,16.86740018
2017-06-04 00:19:00,2429.7,2430.1,2427.1,2428.5,8.569033610000002
2017-06-04 00:20:00,2428.5,2434.0,2428.1,2434.0,10.781258710000001
2017-06-04 00:21:00,2434.0,2439.5,2433.5,2436.9,13.17626223
2017-06-04 00:22:00,2436.4,2449.9,2435.0,2442.7,122.49590610000003
2017-06-04 00:23:00,2441.0,2441.0,2431.0,2433.6,9.664411200000002
2017-06-04 00:24:00,2431.7,2433.4,2430.4,2433.4,9.81958347
2017-06-04 00:25:00,2435.4,2436.8,2430.1,2431.20140907,25.091787940000003
2017-06-04 00:26:00,2430.8,2430.9,2427.2,2427.2,20.78613561
2017-06-04 00:27:00,2427.1,2427.7,2421.5,2422.0,36.629463539999996
2017-06-04 00:28:00,2420.5,2422.0,2420.0,2421.9,41.45794653999999
2017-06-04 00:29:00,2420.0,2421.4,2419.9,2421.3,14.77188719
2017-06-04 00:30:00,2421.3,2430.0,2421.3,2430.0,36.301969799999995
2017-06-04 00:31:00,2427.8,2448.0,2427.8,2435.2,27.089368090000026
2017-06-04 00:32:00,2436.0,2436.0,2435.2,2435.9,2.89162438
2017-06-04 00:33:00,2436.0,2440.0,2435.9,2439.7,22.809613919999997
2017-06-04 00:34:00,2440.0,2447.5,2439.9,2444.4,55.19299018
2017-06-04 00:35:00,2444.8,2449.9,2441.0,2442.9,35.876722879999996
2017-06-04 00:36:00,2445.0,2445.0,2441.6,2444.1,3.90098046
2017-06-04 00:37:00,2441.7,2443.1,2440.1,2440.4,10.80525362
2017-06-04 00:38:00,2437.5,2444.6,2437.5,2437.8,7.046366620000001
2017-06-04 00:39:00,2444.5,2444.5,2444.4,2444.4,0.7641078199999999
2017-06-04 00:40:00,2444.4,2445.2,2444.4,2444.4,15.237749380000002
2017-06-04 00:41:00,2444.4,2444.4,2439.0,2439.0,3.7885500499999996
2017-06-04 00:42:00,2438.9,2443.6,2438.9,2441.6,9.626416910000005
2017-06-04 00:43:00,2441.8,2447.6,2439.5,2441.0,11.33634958
2017-06-04 00:44:00,2443.0,2443.6,2443.0,2443.4,3.0439936600000004
2017-06-04 00:45:00,2444.6,2447.3,2443.4,2447.3,5.157963399999999
2017-06-04 00:46:00,2446.9,2449.8,2446.9,2449.3,11.105141399999999
2017-06-04 00:47:00,2449.9,2450.0,2449.3,2449.9,2.96750209
2017-06-04 00:48:00,2450.0,2450.0,2449.9,2450.0,12.905306489999997
2017-06-04 00:49:00,2450.0,2450.0,2450.0,2450.0,0.43838766
2017-06-04 00:50:00,2449.5,2449.9,2449.5,2449.9,0.35133569
2017-06-04 00:51:00,2446.7,2446.7,2446.1,2446.1,6.35422737
2017-06-04 00:52:00,2446.1,2449.6,2444.7,2446.8,9.66257476
2017-06-04 00:53:00,2448.4,2449.9,2445.4,2449.6,2.6398015800000003
2017-06-04 00:54:00,2449.8,2450.0,2449.8,2450.0,5.08558446
2017-06-04 00:55:00,2449.7,2449.9,2447.1,2449.6,2.79137683
2017-06-04 00:56:00,2447.1,2449.0,2447.1,2449.0,1.11317266
2017-06-04 00:57:00,2447.2,2447.2,2447.2,2447.2,0.25
2017-06-04 00:58:00,2446.8,2446.9,2444.4,2445.4,2.970976
2017-06-04 00:59:00,2444.4,2445.8,2438.5,2445.8,9.906450179999998
2017-06-04 01:00:00,2445.7,2445.7,2438.7,2440.5,17.73810288
2017-06-04 01:01:00,2440.8,2441.2,2440.8,2441.2,3.47748863
2017-06-04 01:02:00,2443.1,2443.2,2438.8,2440.9,7.969472970000001
2017-06-04 01:03:00,2441.2,2443.3,2441.2,2443.3,6.92191726
2017-06-04 01:04:00,2443.3,2447.5,2443.3,2447.5,5.4022130599999985
2017-06-04 01:06:00,2448.4,2449.2,2448.4,2449.2,0.36264529
2017-06-04 01:07:00,2449.2,2449.2,2449.2,2449.2,0.25
2017-06-04 01:08:00,2449.2,2449.7,2449.2,2449.7,1.3199999999999998
2017-06-04 01:09:00,2449.1,2449.1,2448.0,2448.0,4.03
2017-06-04 01:11:00,2448.8,2448.8,2448.0,2448.0,0.6570013800000001
2017-06-04 01:12:00,2448.0,2448.0,2446.2,2446.2,1.5564936900000002
2017-06-04 01:13:00,2446.2,2446.2,2446.2,2446.2,0.0205
2017-06-04 01:14:00,2447.9,2447.9,2445.1,2445.4,1.5535078500000001
2017-06-04 01:15:00,2446.2,2448.9,2446.2,2448.9,0.078
2017-06-04 01:16:00,2445.0,2445.2,2445.0,2445.2,0.13448391
2017-06-04 01:17:00,2445.1,2445.1,2444.7,2444.7,0.6900505299999999
2017-06-04 01:18:00,2444.7,2444.8,2444.7,2444.7,5.07911548
2017-06-04 01:19:00,2444.0,2444.4,2444.0,2444.0,1.5417999999999998
2017-06-04 01:20:00,2441.0,2442.7,2441.0,2442.4,0.42090426999999997
2017-06-04 01:21:00,2442.3,2442.4,2441.5,2441.9,0.18808774
2017-06-04 01:22:00,2442.0,2446.5,2441.2,2441.7,2.7586463300000004
2017-06-04 01:23:00,2441.5,2441.5,2441.3,2441.4,0.23126956
2017-06-04 01:24:00,2441.2,2441.4,2441.0,2441.0,2.253475329999999
2017-06-04 01:25:00,2441.3,2441.3,2441.1,2441.1,2.4636816799999997
2017-06-04 01:26:00,2441.1,2442.7,2441.1,2442.6,0.10432215
2017-06-04 01:27:00,2441.0,2441.0,2440.0,2440.0,7.416861410000001
2017-06-04 01:28:00,2440.0,2440.7,2440.0,2440.1,1.3304159299999998
2017-06-04 01:29:00,2440.7,2441.8,2440.7,2441.8,2.63430377
2017-06-04 01:30:00,2442.7,2442.7,2442.7,2442.7,0.025
2017-06-04 01:31:00,2440.6,2440.7,2440.0,2440.0,1.89408473
2017-06-04 01:32:00,2440.0,2440.0,2436.9,2437.3,23.216078599999992
2017-06-04 01:33:00,2435.2,2437.4,2434.5,2436.6,12.641032339999999
2017-06-04 01:34:00,2435.4,2435.6,2434.4,2434.5,10.82659157
2017-06-04 01:35:00,2434.3,2434.9,2434.3,2434.3,0.79692662
2017-06-04 01:36:00,2434.3,2434.3,2434.0,2434.0,3.9372552
2017-06-04 01:37:00,2434.0,2435.7,2428.3,2429.3,17.35543606
2017-06-04 01:38:00,2428.1,2431.2,2426.2,2428.0,18.181401000000005
2017-06-04 01:39:00,2429.6,2431.3,2428.0,2428.0,2.0658286299999995
2017-06-04 01:40:00,2430.1,2432.7,2428.7,2429.8,2.55014802
2017-06-04 01:41:00,2430.3,2433.9,2430.3,2431.1,2.04924771
2017-06-04 01:43:00,2433.9,2434.0,2432.0,2432.6,2.902314670000001
2017-06-04 01:44:00,2432.7,2433.2,2432.7,2433.0,0.40615199999999996
2017-06-04 01:45:00,2433.2,2434.0,2430.4,2433.2,6.993507950000001
2017-06-04 01:46:00,2434.9,2435.0,2433.3,2433.3,0.89179193
2017-06-04 01:47:00,2434.1,2434.4,2428.3,2428.8,22.863488099999998
2017-06-04 01:48:00,2428.8,2432.3,2428.8,2432.3,3.7794512100000004
2017-06-04 01:49:00,2432.2,2432.2,2430.7,2431.9,6.66526579
2017-06-04 01:50:00,2433.7,2434.0,2431.2,2431.2,19.08108539
2017-06-04 01:51:00,2432.8,2433.7,2430.2,2432.8,0.3865800999999999
2017-06-04 01:52:00,2430.0,2430.1,2430.0,2430.1,4.16589646
2017-06-04 01:53:00,2429.4,2430.0,2428.0,2428.6,2.25470405
2017-06-04 01:54:00,2427.8,2428.6,2426.3,2428.0,1.8460989599999997
2017-06-04 01:55:00,2426.6,2429.6,2426.2,2429.6,2.7853967099999997
2017-06-04 01:56:00,2430.5,2430.5,2430.5,2430.5,0.36873018
2017-06-04 01:57:00,2431.3,2431.3,2431.2,2431.3,1.21227871
2017-06-04 01:58:00,2431.2,2431.3,2431.2,2431.3,11.47237925
2017-06-04 01:59:00,2431.2,2431.2,2431.2,2431.2,1.7721755200000002
2017-06-04 02:00:00,2431.2,2431.3,2431.2,2431.2,1.77343744
2017-06-04 02:01:00,2430.1,2430.6,2426.3,2427.3,8.0074681
2017-06-04 02:02:00,2426.1,2428.1,2425.0,2425.1,16.532814929999997
2017-06-04 02:03:00,2425.9,2425.9,2425.0,2425.6,6.956000829999999
2017-06-04 02:04:00,2425.0,2425.1,2425.0,2425.1,35.734882090000006
2017-06-04 02:05:00,2425.0,2425.6,2416.7,2417.1,30.16095637
2017-06-04 02:06:00,2417.3,2419.8,2415.4,2417.3,28.00894726
2017-06-04 02:07:00,2417.3,2417.9,2413.6,2415.9,44.164313580000005
2017-06-04 02:08:00,2415.9,2415.9,2413.9,2414.7,7.47486056
2017-06-04 02:09:00,2414.0,2415.0,2410.7,2412.0,32.60490971
2017-06-04 02:10:00,2413.5,2413.5,2409.8,2409.8,18.930617819999995
2017-06-04 02:11:00,2408.9,2409.8,2394.7,2398.4,229.4365162499999
2017-06-04 02:12:00,2394.9,2398.4,2375.0,2386.9,305.0575442300002
2017-06-04 02:13:00,2386.8,2387.0,2385.1,2385.3,16.985585659999998
2017-06-04 02:14:00,2385.5,2410.0,2385.2,2392.9,132.56386491
2017-06-04 02:15:00,2393.2,2397.4,2389.6,2395.9,17.375656600000006
2017-06-04 02:16:00,2395.9,2398.9,2391.1,2398.7,154.41736925000006
2017-06-04 02:17:00,2400.0,2400.2,2398.2,2398.2,5.920251780000001
2017-06-04 02:18:00,2398.2,2398.2,2395.1,2395.5,7.759765329999998
2017-06-04 02:19:00,2395.6,2396.1,2395.1,2395.3,2.69678262
2017-06-04 02:20:00,2395.2,2396.0,2395.0,2395.0,8.89012227
2017-06-04 02:21:00,2395.1,2395.1,2388.0,2388.0,6.095775279999999
2017-06-04 02:22:00,2386.9,2392.0,2386.0,2389.8,24.17817386
2017-06-04 02:23:00,2390.4,2393.3,2388.1,2391.3,15.021010579999999
2017-06-04 02:24:00,2392.6,2396.0,2390.5,2392.3,16.327508170000005
2017-06-04 02:25:00,2390.5,2393.0,2390.4,2391.9,11.262771310000002
2017-06-04 02:26:00,2390.4,2390.4,2387.1,2388.8,3.6026649600000002
2017-06-04 02:27:00,2389.6,2391.5,2388.2,2391.5,1.3732851400000001
2017-06-04 02:28:00,2391.8,2393.0,2389.2,2389.2,17.24626981
2017-06-04 02:29:00,2391.5,2393.2,2389.0,2389.2,10.38646829000001
2017-06-04 02:30:00,2389.5,2390.8,2387.1,2387.2,13.76495438
2017-06-04 02:31:00,2387.2,2390.2,2386.9,2388.9,16.378738199999997
2017-06-04 02:32:00,2387.3,2391.2,2386.9,2390.7,25.002307960000003
2017-06-04 02:33:00,2390.5,2390.8,2379.6,2384.2,29.645543330000002
2017-06-04 02:34:00,2385.3,2385.4,2382.4,2382.7,8.83174974
2017-06-04 02:35:00,2384.8,2384.9,2375.0,2380.0,45.396450550000026
2017-06-04 02:36:00,2381.3,2381.7,2378.3,2381.3,14.30708388
2017-06-04 02:37:00,2382.7,2383.2,2370.0,2377.8,161.69463147000005
2017-06-04 02:38:00,2378.0,2385.6,2378.0,2383.1,17.471832669999998
2017-06-04 02:39:00,2384.5,2385.9,2365.0,2384.2,143.0897431100001
2017-06-04 02:40:00,2384.2,2385.9,2379.9,2384.6,3.6000087800000045
2017-06-04 02:41:00,2385.9,2385.9,2380.0,2385.5,12.551284619999999
2017-06-04 02:42:00,2386.0,2388.23384229,2384.1,2386.4,3.1795843500000003
2017-06-04 02:43:00,2386.3,2393.95537207,2386.3,2393.7,29.11238631
2017-06-04 02:44:00,2393.95537207,2393.95537207,2391.9,2393.0,13.81416257
2017-06-04 02:45:00,2393.3,2394.96505379,2393.3,2394.96505379,6.59115748
2017-06-04 02:46:00,2395.0,2398.0,2385.8,2391.8,9.523277130000002
2017-06-04 02:47:00,2392.0,2393.9,2385.9,2390.4,12.260262540000001
2017-06-04 02:48:00,2392.2,2393.95537207,2392.2,2393.95537207,2.18110047
2017-06-04 02:49:00,2395.0,2395.0,2390.4,2393.1,6.1309802
2017-06-04 02:50:00,2392.60912977,2394.96505379,2392.60912977,2394.96505379,5.10018683
2017-06-04 02:51:00,2394.9,2397.6,2394.9,2397.54535154,5.3765092
2017-06-04 02:52:00,2397.6,2404.0,2397.6,2404.0,10.619653959999997
2017-06-04 02:53:00,2403.9,2409.6,2403.9,2407.8,20.88189342
2017-06-04 02:54:00,2407.0,2415.8,2407.0,2410.8,66.30497134999999
2017-06-04 02:55:00,2410.6,2415.4,2409.4,2415.3,19.784733720000013
2017-06-04 02:56:00,2415.3,2419.0,2415.2,2415.3,11.72707501
2017-06-04 02:57:00,2418.6,2419.0,2417.6,2418.1,12.84323399
2017-06-04 02:58:00,2417.8,2423.0,2417.0,2418.2,27.66091245
2017-06-04 02:59:00,2418.2,2418.8,2415.0,2415.1,5.175031530000001
2017-06-04 03:00:00,2416.0,2426.1,2415.0,2423.9,97.72825764000012
2017-06-04 03:01:00,2424.4,2426.8,2423.9,2425.0,56.34911554999999
2017-06-04 03:02:00,2424.9,2428.2,2423.0,2427.3,13.34692044
2017-06-04 03:03:00,2428.1,2429.9,2427.3,2428.3,13.956241239999999
2017-06-04 03:04:00,2427.4,2427.7,2425.2,2425.8,1.1781014300000001
2017-06-04 03:05:00,2425.7042530000003,2427.5,2425.7042530000003,2427.5,0.92964756
2017-06-04 03:06:00,2427.5,2427.5,2427.4,2427.4,7.42400145
2017-06-04 03:07:00,2427.4,2427.5,2427.4,2427.4,15.407883640000001
2017-06-04 03:08:00,2427.4,2427.4,2425.0,2425.0,10.174890449999998
2017-06-04 03:09:00,2424.1,2424.1,2419.4,2419.75834951,12.501171189999996
2017-06-04 03:10:00,2419.8,2420.0,2419.8,2419.98272322,3.9038764000000006
2017-06-04 03:11:00,2419.7,2419.9,2419.2,2419.6,9.634826639999998
2017-06-04 03:12:00,2419.87053637,2419.87053637,2419.87053637,2419.87053637,4.20537203
2017-06-04 03:13:00,2419.1,2419.9,2419.1,2419.5,3.55222802
2017-06-04 03:14:00,2419.8,2421.8,2418.5,2421.8,8.88793553
2017-06-04 03:15:00,2420.4,2422.7,2419.9,2420.99240495,4.7983151
2017-06-04 03:16:00,2421.0,2421.0,2420.99240495,2421.0,3.23423529
2017-06-04 03:17:00,2421.0,2421.7,2420.9,2421.7,5.990704400000001
2017-06-04 03:18:00,2422.8,2424.0,2422.45083411,2424.0,5.302147850000001
2017-06-04 03:19:00,2423.9,2424.7,2423.79707641,2424.7,1.79851742
2017-06-04 03:20:00,2424.0,2425.4,2423.4,2424.0,1.90122144
2017-06-04 03:21:00,2423.4,2424.9,2423.4,2424.9,1.43441185
2017-06-04 03:22:00,2423.8,2424.1,2422.7,2422.9,2.18306471
2017-06-04 03:23:00,2423.4,2423.4,2422.6,2422.6,9.848773810000004
2017-06-04 03:24:00,2422.6,2425.2,2420.8,2424.3,17.608646179999997
2017-06-04 03:25:00,2424.3,2425.4,2422.8,2423.5,2.9424969799999996
2017-06-04 03:26:00,2423.4,2425.3,2422.3,2424.9,1.76086362
2017-06-04 03:27:00,2425.1,2425.9,2424.6,2425.9,3.72515941
2017-06-04 03:28:00,2425.9,2425.9,2424.9,2425.7,1.7117080900000001
2017-06-04 03:29:00,2425.7,2425.7,2423.2,2423.8,0.94662734
2017-06-04 03:30:00,2424.3,2424.3,2423.1,2424.1,0.42548556000000004
2017-06-04 03:31:00,2423.1,2423.1,2423.1,2423.1,1.9233277100000001
2017-06-04 03:32:00,2423.1,2423.1,2423.1,2423.1,0.05773916
2017-06-04 03:33:00,2423.1,2423.1,2423.1,2423.1,0.03992166
2017-06-04 03:34:00,2423.1,2423.2,2423.1,2423.1,0.15895184999999998
2017-06-04 03:35:00,2423.1,2423.2,2423.1,2423.2,1.8798944899999999
2017-06-04 03:36:00,2423.7,2426.3,2423.3,2426.1,3.1006172299999997
2017-06-04 03:37:00,2425.7,2426.1,2425.7,2426.1,1.25267584
2017-06-04 03:38:00,2426.3,2426.3,2425.5,2425.5,1.73685021
2017-06-04 03:39:00,2426.4,2426.4,2426.1,2426.1,0.16083615
2017-06-04 03:40:00,2427.8,2429.4,2425.5,2429.0,3.36820821
2017-06-04 03:41:00,2430.9,2431.9,2428.4,2431.2,7.398974199999999
2017-06-04 03:42:00,2430.0,2432.2,2430.0,2432.2,1.09876402
2017-06-04 03:43:00,2436.7,2437.9,2431.6,2434.4,31.378867330000002
2017-06-04 03:44:00,2435.2,2438.0,2433.7,2435.0,33.319062820000006
2017-06-04 03:45:00,2435.0,2435.0,2430.0,2430.4,2.16326959
2017-06-04 03:46:00,2432.21109079,2432.21109079,2430.0,2430.0,1.82987597
